1,ïΩê¨27îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ëÊ3ï\Å@îNóÓÅi5çŒäKãâÅjÅCíjèóï êlå˚ÅCëçîNóÓãyÇ—ïΩãœîNóÓ(äOçëêlÅ\ì¡åfÅjÅ|í¨íöÅEéöìô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1) ì˙ñ{êlÅEäOçëêlÇÃï Åuïsè⁄ÅvÇä‹ÇﬁÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,2) ñ≥çëê–ãyÇ—çëñºÅuïsè⁄ÅvÇä‹ÇﬁÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,ëçêîÅiíjèóï Åj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,íj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,èó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ésãÊí¨ë∫ÉRÅ[Éh,í¨íöéöÉRÅ[Éh,ínàÊéØï î‘çÜ,îÈìΩèàóù,îÈìΩêÊèÓïÒ,çáéZínàÊ,ìsìπï{åßñº,ésãÊí¨ë∫ñº,ëÂéöÅEí¨ñº,éöÅEíöñ⁄ñº,ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2),ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2),ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2)
2604,"45421","0060","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","",980,57,41,46,40,43,55,42,55,57,62,67,85,70,56,63,62,49,17,12,1,-,-,45148,46.5693877551,144,576,260,141,30,1,458,26,21,26,18,24,25,19,21,31,31,33,36,31,29,27,25,24,6,5,-,-,-,20585,45.4454148472,73,269,116,60,11,-,522,31,20,20,22,19,30,23,34,26,31,34,49,39,27,36,37,25,11,7,1,-,-,24563,47.5555555556,71,307,144,81,19,1
2605,"45421","006001","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","ÇPíöñ⁄",243,16,8,13,11,15,13,6,10,10,15,20,21,12,14,16,20,15,4,3,1,-,-,11329,47.1213991770,37,133,73,43,8,1,114,10,3,8,4,8,6,3,5,5,2,12,9,5,7,7,10,7,3,-,-,-,-,5121,45.4210526316,21,59,34,20,3,-,129,6,5,5,7,7,7,3,5,5,13,8,12,7,7,9,10,8,1,3,1,-,-,6208,48.6240310078,16,74,39,23,5,1
2606,"45421","006002","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","ÇQíöñ⁄",198,16,12,10,5,5,17,10,22,12,13,5,12,14,12,13,10,6,2,2,-,-,-,8335,42.5959595960,38,115,45,20,4,-,97,5,7,4,3,3,11,4,9,6,9,2,7,6,6,7,4,2,-,2,-,-,-,4108,42.8505154639,16,60,21,8,2,-,101,11,5,6,2,2,6,6,13,6,4,3,5,8,6,6,6,4,2,-,-,-,-,4227,42.3514851485,22,55,24,12,2,-
2607,"45421","006003","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","ÇRíöñ⁄",303,10,9,12,13,14,12,10,9,19,24,26,24,25,21,23,25,18,6,3,-,-,-,15165,50.5495049505,31,176,96,52,9,-,151,5,6,10,8,7,4,4,3,10,15,13,11,13,11,10,8,11,-,2,-,-,-,7188,48.1026490066,21,88,42,21,2,-,152,5,3,2,5,7,8,6,6,9,9,13,13,12,10,13,17,7,6,1,-,-,-,7977,52.9802631579,10,88,54,31,7,-
2608,"45421","006004","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","ÇSíöñ⁄",145,4,9,10,6,4,6,9,8,10,5,11,15,11,6,9,6,8,4,4,-,-,-,6784,47.2862068966,23,85,37,22,8,-,61,1,4,3,2,3,3,4,3,6,3,4,5,4,4,3,3,3,2,1,-,-,-,2858,47.3524590164,8,37,16,9,3,-,84,3,5,7,4,1,3,5,5,4,2,7,10,7,2,6,3,5,2,3,-,-,-,3926,47.2380952381,15,48,21,13,5,-
2609,"45421","006005","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","êºâhí¨","ÇTíöñ⁄",91,11,3,1,5,5,7,7,6,6,5,5,13,8,3,2,1,2,1,-,-,-,-,3535,39.3461538462,15,67,9,4,1,-,35,5,1,1,1,3,1,4,1,4,2,2,4,3,1,-,-,1,1,-,-,-,-,1310,37.9285714286,7,25,3,2,1,-,56,6,2,-,4,2,6,3,5,2,3,3,9,5,2,2,1,1,-,-,-,-,-,2225,40.2321428571,8,42,6,2,-,-
2610,"45421","0070","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ìåâhí¨","",996,51,61,55,40,29,43,51,61,71,61,46,55,71,84,62,61,40,33,19,1,1,-,46275,46.9608433735,167,528,301,155,54,2,480,23,27,33,17,22,21,31,36,24,39,25,29,30,32,27,32,15,10,7,-,-,-,21319,44.9145833333,83,274,123,64,17,1,516,28,34,22,23,7,22,20,25,47,22,21,26,41,52,35,29,25,23,12,1,1,-,24956,48.8643410853,84,254,178,91,37,1
2611,"45421","007001","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ìåâhí¨","ÇPíöñ⁄",179,8,13,13,5,4,2,7,12,17,9,7,11,11,15,15,8,13,5,3,1,-,-,8559,48.3156424581,34,85,60,30,9,-,90,2,3,10,4,3,1,4,8,5,6,4,7,6,5,10,5,4,2,1,-,-,-,4248,47.7000000000,15,48,27,12,3,-,89,6,10,3,1,1,1,3,4,12,3,3,4,5,10,5,3,9,3,2,1,-,-,4311,48.9382022472,19,37,33,18,6,-
2612,"45421","007002","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ìåâhí¨","ÇQíöñ⁄",261,17,15,15,11,2,9,21,19,19,11,12,11,24,26,13,17,10,6,3,-,-,-,11850,45.9022988506,47,139,75,36,9,-,123,11,6,8,4,1,4,14,9,6,8,6,6,7,13,3,9,5,2,1,-,-,-,5330,43.8333333333,25,65,33,17,3,-,138,6,9,7,7,1,5,7,10,13,3,6,5,17,13,10,8,5,4,2,-,-,-,6520,47.7463768116,22,74,42,19,6,-
2613,"45421","007003","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ìåâhí¨","ÇRíöñ⁄",332,19,20,15,15,14,25,17,16,22,27,19,23,21,24,13,17,12,8,5,-,-,-,14533,44.2740963855,54,199,79,42,13,-,158,7,12,7,4,10,12,11,10,8,18,10,12,10,7,3,9,3,2,3,-,-,-,6629,42.4556962025,26,105,27,17,5,-,174,12,8,8,11,4,13,6,6,14,9,9,11,11,17,10,8,9,6,2,-,-,-,7904,45.9252873563,28,94,52,25,8,-
2614,"45421","007004","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ìåâhí¨","ÇSíöñ⁄",224,7,13,12,9,9,7,6,14,13,14,8,10,15,19,21,19,5,14,8,-,1,-,11333,51.0937500000,32,105,87,47,23,2,109,3,6,8,5,8,4,2,9,5,7,5,4,7,7,11,9,3,4,2,-,-,-,5112,47.3990825688,17,56,36,18,6,1,115,4,7,4,4,1,3,4,5,8,7,3,6,8,12,10,10,2,10,6,-,1,-,6221,54.5956521739,15,49,51,29,17,1
2615,"45421","0080","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ïΩèÈìå","",774,31,29,47,47,20,19,43,52,53,36,44,43,69,72,70,47,30,16,5,1,-,-,36707,47.9250645995,107,426,241,99,22,5,359,16,13,24,29,8,11,24,25,24,17,19,20,26,32,30,19,13,8,1,-,-,-,16247,45.7562674095,53,203,103,41,9,1,415,15,16,23,18,12,8,19,27,29,19,25,23,43,40,40,28,17,8,4,1,-,-,20460,49.8012048193,54,223,138,58,13,4
2616,"45421","0090","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","èÈÉPãu","",563,13,40,36,32,13,15,23,37,35,35,31,53,64,59,27,30,11,8,1,-,-,-,25694,46.1376554174,89,338,136,50,9,-,275,11,18,22,16,4,8,9,20,19,15,16,24,31,30,12,11,6,3,-,-,-,-,12117,44.5618181818,51,162,62,20,3,-,288,2,22,14,16,9,7,14,17,16,20,15,29,33,29,15,19,5,5,1,-,-,-,13577,47.6423611111,38,176,74,30,6,-
2617,"45421","0100","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ïΩèÈêº","",862,32,42,48,59,39,30,35,59,53,59,60,71,87,63,54,25,23,16,3,-,-,4,38017,44.8088578089,122,552,184,67,19,1,389,13,23,23,32,20,14,12,28,23,28,23,27,40,31,24,11,9,5,-,-,-,3,16557,43.3937823834,59,247,80,25,5,-,473,19,19,25,27,19,16,23,31,30,31,37,44,47,32,30,14,14,11,3,-,-,1,21460,45.9661016949,63,305,104,42,14,1
2618,"45421","0110","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","í¨íöéöÉRÅ[Éh0110ÇÃåv","",1509,76,56,64,79,42,55,76,86,91,94,89,107,159,114,78,78,72,54,28,9,1,1,72883,48.8309018568,196,878,434,242,92,5,716,38,30,28,39,19,31,40,45,46,45,43,55,79,56,35,35,30,17,3,1,-,1,33068,46.7489510490,96,442,177,86,21,2,793,38,26,36,40,23,24,36,41,45,49,46,52,80,58,43,43,42,37,25,8,1,-,39815,50.7080706179,100,436,257,156,71,3
2619,"45421","011001","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ã{ÉPå¥","ÇPíöñ⁄",463,20,15,30,29,8,20,29,22,31,33,28,29,46,31,31,31,17,9,2,2,-,-,21455,46.8390928726,65,275,123,61,13,-,219,9,8,15,15,2,9,16,13,15,16,12,14,20,15,12,14,7,5,1,1,-,-,9947,45.9200913242,32,132,55,28,7,-,244,11,7,15,14,6,11,13,9,16,17,16,15,26,16,19,17,10,4,1,1,-,-,11508,47.6639344262,33,143,68,33,6,-
2620,"45421","011002","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ã{Éñå¥","ÇQíöñ⁄",264,16,10,13,19,12,11,18,13,16,12,19,24,29,14,11,10,12,3,2,-,-,-,11525,44.1553030303,39,173,52,27,5,1,124,8,4,7,10,5,7,8,8,7,5,7,12,15,7,5,5,3,1,-,-,-,-,5227,42.6532258065,19,84,21,9,1,1,140,8,6,6,9,7,4,10,5,9,7,12,12,14,7,6,5,9,2,2,-,-,-,6298,45.4857142857,20,89,31,18,4,-
2621,"45421","011003","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ã{ÉPå¥","ÇRíöñ⁄",198,7,8,8,7,5,4,10,10,18,13,12,18,27,22,7,7,5,5,5,-,-,-,9706,49.5202020202,23,124,51,22,10,-,103,6,3,2,4,4,2,4,6,9,8,9,9,14,12,4,2,3,1,1,-,-,-,4887,47.9466019417,11,69,23,7,2,-,95,1,5,6,3,1,2,6,4,9,5,3,9,13,10,3,5,2,4,4,-,-,-,4819,51.2263157895,12,55,28,15,8,-
2622,"45421","011004","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ã{ÉPå¥","ÇSíöñ⁄",419,14,8,7,12,10,12,10,25,14,19,22,30,43,42,24,28,37,35,18,7,1,1,24387,58.8421052632,29,197,192,126,61,4,197,9,5,3,7,5,9,6,14,6,9,11,17,24,18,12,13,17,10,1,-,-,1,10396,53.5408163265,17,108,71,41,11,1,222,5,3,4,5,5,3,4,11,8,10,11,13,19,24,12,15,20,25,17,7,1,-,13991,63.5225225225,12,89,121,85,50,3
2623,"45421","011005","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ã{ÉPå¥","ÇTíöñ⁄",165,19,15,6,12,7,8,9,16,12,17,8,6,14,5,5,2,1,2,1,-,-,-,5810,35.7121212121,40,109,16,6,3,-,73,6,10,1,3,3,4,6,4,9,7,4,3,6,4,2,1,-,-,-,-,-,-,2611,36.2671232877,17,49,7,1,-,-,92,13,5,5,9,4,4,3,12,3,10,4,3,8,1,3,1,1,2,1,-,-,-,3199,35.2717391304,23,60,9,5,3,-
2624,"45421","0120","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ëÂéöâ¡ëê","",1526,65,78,85,94,61,67,93,98,104,95,111,82,87,118,101,79,52,39,15,2,-,-,68149,45.1585845347,228,892,406,187,56,31,731,34,50,41,49,28,32,37,50,52,41,60,43,41,52,54,32,22,8,5,-,-,-,31283,43.2948016416,125,433,173,67,13,1,795,31,28,44,45,33,35,56,48,52,54,51,39,46,66,47,47,30,31,10,2,-,-,36866,46.8723270440,103,459,233,120,43,30
2625,"45421","0131","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","",866,58,51,41,47,39,51,54,62,59,65,49,43,67,46,36,29,33,14,19,3,-,-,36604,42.7678983834,150,536,180,98,36,-,409,24,24,23,24,20,24,24,33,35,33,24,20,31,27,18,9,11,2,2,1,-,-,16454,40.7298288509,71,268,70,25,5,-,457,34,27,18,23,19,27,30,29,24,32,25,23,36,19,18,20,22,12,17,2,-,-,20150,44.5919037199,79,268,110,73,31,-
2626,"45421","013101","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","ÇPíöñ⁄",131,11,2,5,7,10,10,7,6,11,8,6,8,13,9,7,5,4,1,1,-,-,-,5586,43.1412213740,18,86,27,11,2,-,68,5,2,2,6,5,4,4,5,7,4,3,2,5,6,3,2,1,1,1,-,-,-,2790,41.5294117647,9,45,14,5,2,-,63,6,-,3,1,5,6,3,1,4,4,3,6,8,3,4,3,3,-,-,-,-,-,2796,44.8809523810,9,41,13,6,-,-
2627,"45421","013102","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","ÇQíöñ⁄",309,27,19,14,21,19,19,20,21,23,33,20,15,25,6,11,10,3,1,2,-,-,-,11516,37.7686084142,60,216,33,16,3,-,152,12,4,8,8,10,8,11,12,12,18,10,10,15,3,6,3,2,-,-,-,-,-,5918,39.4342105263,24,114,14,5,-,-,157,15,15,6,13,9,11,9,9,11,15,10,5,10,3,5,7,1,1,2,-,-,-,5598,36.1560509554,36,102,19,11,3,-
2628,"45421","013103","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","ÇRíöñ⁄",193,10,14,8,8,7,10,13,16,13,7,8,10,14,22,12,5,10,4,2,-,-,-,8588,44.9974093264,32,106,55,21,6,-,88,4,10,1,4,3,6,4,7,8,2,5,4,5,12,8,1,3,1,-,-,-,-,3772,43.3636363636,15,48,25,5,1,-,105,6,4,7,4,4,4,9,9,5,5,3,6,9,10,4,4,7,3,2,-,-,-,4816,46.3666666667,17,58,30,16,5,-
2629,"45421","013104","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","ÇSíöñ⁄",74,1,5,2,1,-,1,3,6,1,3,2,-,2,1,2,8,12,7,14,3,-,-,4831,65.7837837838,8,19,47,44,24,-,23,-,3,1,1,-,1,2,2,-,3,-,-,-,-,1,3,4,-,1,1,-,-,1177,51.6739130435,4,9,10,9,2,-,51,1,2,1,-,-,-,1,4,1,-,2,-,2,1,1,5,8,7,13,2,-,-,3654,72.1470588235,4,10,37,35,22,-
2630,"45421","013105","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ê{âÍçË","ÇTíöñ⁄",159,9,11,12,10,3,11,11,13,11,14,13,10,13,8,4,1,4,1,-,-,-,-,6083,38.7578616352,32,109,18,6,1,-,78,3,5,11,5,2,5,3,7,8,6,6,4,6,6,-,-,1,-,-,-,-,-,2797,36.3589743590,19,52,7,1,-,-,81,6,6,1,5,1,6,8,6,3,8,7,6,7,2,4,1,3,1,-,-,-,-,3286,41.0679012346,13,57,11,5,1,-
2631,"45421","0132","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","",1116,67,69,62,48,43,57,65,91,81,62,65,89,67,73,57,51,34,27,6,2,-,-,47785,43.3181003584,198,668,250,120,35,2,554,39,41,26,28,28,29,25,45,41,34,34,40,36,36,25,22,17,5,3,-,-,-,22576,41.2509025271,106,340,108,47,8,2,562,28,28,36,20,15,28,40,46,40,28,31,49,31,37,32,29,17,22,3,2,-,-,25209,45.3558718861,92,328,142,73,27,-
2632,"45421","013201","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇPíöñ⁄",274,16,14,14,12,11,15,16,18,21,11,18,27,15,14,14,16,10,9,3,-,-,-,12209,45.0583941606,44,164,66,38,12,-,136,9,8,5,6,7,8,8,10,9,7,9,13,8,7,4,8,4,3,3,-,-,-,5876,43.7058823529,22,85,29,18,6,-,138,7,6,9,6,4,7,8,8,12,4,9,14,7,7,10,8,6,6,-,-,-,-,6333,46.3913043478,22,79,37,20,6,-
2633,"45421","013202","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇQíöñ⁄",166,9,8,5,11,7,3,7,12,8,13,15,9,15,17,11,6,3,4,2,1,-,-,7641,46.5301204819,22,100,44,16,7,-,81,8,7,-,5,5,1,4,4,5,5,9,4,7,7,5,3,1,1,-,-,-,-,3347,41.8209876543,15,49,17,5,1,-,85,1,1,5,6,2,2,3,8,3,8,6,5,8,10,6,3,2,3,2,1,-,-,4294,51.0176470588,7,51,27,11,6,-
2634,"45421","013203","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇRíöñ⁄",165,20,15,7,6,8,13,19,24,13,13,2,8,7,5,1,2,2,-,-,-,-,-,5178,31.8818181818,42,113,10,4,-,2,91,12,9,6,4,5,8,7,12,7,7,2,2,4,4,-,1,1,-,-,-,-,-,2716,30.3461538462,27,58,6,2,-,2,74,8,6,1,2,3,5,12,12,6,6,-,6,3,1,1,1,1,-,-,-,-,-,2462,33.7702702703,15,55,4,2,-,-
2635,"45421","013204","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇSíöñ⁄",164,10,13,16,8,4,12,8,15,15,6,5,9,10,16,8,6,2,-,-,1,-,-,6334,39.1219512195,39,92,33,9,1,-,77,4,4,4,6,3,5,-,9,9,4,2,4,4,9,5,3,2,-,-,-,-,-,3211,42.2012987013,12,46,19,5,-,-,87,6,9,12,2,1,7,8,6,6,2,3,5,6,7,3,3,-,-,-,1,-,-,3123,36.3965517241,27,46,14,4,1,-
2636,"45421","013205","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇTíöñ⁄",291,9,15,16,11,11,9,13,19,20,19,21,34,16,15,16,20,14,12,1,-,-,-,13842,48.0670103093,40,173,78,47,13,-,140,6,9,9,7,7,4,5,8,9,11,12,15,11,5,7,7,7,1,-,-,-,-,6118,44.2000000000,24,89,27,15,1,-,151,3,6,7,4,4,5,8,11,11,8,9,19,5,10,9,13,7,11,1,-,-,-,7724,51.6523178808,16,84,51,32,12,-
2637,"45421","013206","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","à¡êÏêº","ÇUíöñ⁄",56,3,4,4,-,2,5,2,3,4,-,4,2,4,6,7,1,3,2,-,-,-,-,2581,46.5892857143,11,26,19,6,2,-,29,-,4,2,-,1,3,1,2,2,-,-,2,2,4,4,-,2,-,-,-,-,-,1308,45.6034482759,6,13,10,2,-,-,27,3,-,2,-,1,2,1,1,2,-,4,-,2,2,3,1,1,2,-,-,-,-,1273,47.6481481481,5,13,9,4,2,-
2638,"45421","0133","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ëÂéöà¡êÏ","",756,19,20,16,12,11,36,29,28,23,23,32,57,67,64,46,57,84,67,38,22,5,-,45735,60.9960317460,55,318,383,273,132,-,322,8,13,5,8,5,18,16,13,14,10,17,30,32,33,20,20,31,20,8,1,-,-,17820,55.8416149068,26,163,133,80,29,-,434,11,7,11,4,6,18,13,15,9,13,15,27,35,31,26,37,53,47,30,21,5,-,27915,64.8202764977,29,155,250,193,103,-
2639,"45421","0140","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","ëÂéöêÏì‡","",794,7,12,26,28,23,27,24,22,20,43,64,72,93,69,73,69,64,36,18,4,-,-,45386,57.6612090680,45,416,333,191,58,1,383,3,9,15,12,10,12,9,19,7,18,35,38,60,34,34,28,26,7,6,1,-,-,21098,55.5861618799,27,220,136,68,14,-,411,4,3,11,16,13,15,15,3,13,25,29,34,33,35,39,41,38,29,12,3,-,-,24288,59.5948905109,18,196,197,123,44,1
2640,"45421","0160","2","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","",894,37,47,36,42,38,36,44,50,44,51,59,61,74,78,61,48,51,28,6,1,2,-,42681,48.2416107383,120,499,275,136,37,1,416,14,25,18,21,22,18,23,21,25,21,29,27,39,32,31,18,20,9,3,-,-,-,19183,46.6129807692,57,246,113,50,12,-,478,23,22,18,21,16,18,21,29,19,30,30,34,35,46,30,30,31,19,3,1,2,-,23498,49.6589958159,63,253,162,86,25,1
2641,"45421","016001","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","ÇPíöñ⁄",211,7,10,8,6,7,7,13,9,11,6,8,14,25,26,15,15,15,7,1,-,1,-,10889,52.1066350711,25,106,80,39,9,-,96,1,7,5,3,5,2,6,4,4,3,2,8,15,9,8,7,5,2,-,-,-,-,4766,50.1458333333,13,52,31,14,2,-,115,6,3,3,3,2,5,7,5,7,3,6,6,10,17,7,8,10,5,1,-,1,-,6123,53.7434782609,12,54,49,25,7,-
2642,"45421","016002","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","ÇQíöñ⁄",96,1,1,-,6,1,4,7,4,4,7,4,7,13,17,9,4,3,2,1,-,1,-,5196,54.6250000000,2,57,37,11,4,-,47,-,1,-,3,1,3,5,3,1,4,2,3,4,9,4,2,1,1,-,-,-,-,2391,51.3723404255,1,29,17,4,1,-,49,1,-,-,3,-,1,2,1,3,3,2,4,9,8,5,2,2,1,1,-,1,-,2805,57.7448979592,1,28,20,7,3,-
2643,"45421","016003","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","ÇRíöñ⁄",74,9,8,7,3,-,5,7,11,1,-,-,6,8,3,1,-,2,3,-,-,-,-,2548,34.9324324324,24,41,9,5,3,-,32,3,5,2,3,-,2,4,4,1,-,-,2,3,2,-,-,-,1,-,-,-,-,1001,31.7812500000,10,19,3,1,1,-,42,6,3,5,-,-,3,3,7,-,-,-,4,5,1,1,-,2,2,-,-,-,-,1547,37.3333333333,14,22,6,4,2,-
2644,"45421","016004","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","ÇSíöñ⁄",354,17,19,13,18,21,14,10,19,19,21,34,25,19,18,25,21,25,13,2,1,-,-,16700,47.6751412429,49,200,105,62,16,-,162,7,8,6,7,12,8,5,8,13,6,18,12,10,6,13,7,10,5,1,-,-,-,7480,46.6728395062,21,99,42,23,6,-,192,10,11,7,11,9,6,5,11,6,15,16,13,9,12,12,14,15,8,1,1,-,-,9220,48.5208333333,28,101,63,39,10,-
2645,"45421","016005","3","","","","ã{çËåß","ìåâPãnåSñÂêÏí¨","â¡ëê","ÇTíöñ⁄",159,3,9,8,9,9,6,7,7,9,17,13,9,9,14,11,8,6,3,2,-,-,-,7348,46.7138364780,20,95,44,19,5,1,79,3,4,5,5,4,3,3,2,6,8,7,2,7,6,6,2,4,-,2,-,-,-,3545,45.3734177215,12,47,20,8,2,-,80,-,5,3,4,5,3,4,5,3,9,6,7,2,8,5,6,2,3,-,-,-,-,3803,48.0375000000,8,48,24,11,3,1
2646,"45429","","1","","","","ã{çËåß","ìåâPãnåSèîíÀë∫","","",1739,60,73,83,17,26,47,64,83,87,92,120,133,148,147,120,147,134,102,42,12,2,-,94760,54.9910868315,216,817,706,439,158,4,849,34,40,46,7,13,25,35,40,51,45,62,68,86,81,52,60,66,28,8,2,-,-,43889,52.1949352179,120,432,297,164,38,1,890,26,33,37,10,13,22,29,43,36,47,58,65,62,66,68,87,68,74,34,10,2,-,50871,57.6584269663,96,385,409,275,120,3
2647,"45429","0010","2","","","","ã{çËåß","ìåâPãnåSèîíÀë∫","ëÂéöâ∆ë„","",1090,49,55,64,11,20,34,51,65,64,60,80,81,79,87,69,78,65,46,24,8,-,-,55022,50.9788990826,168,545,377,221,78,3,544,28,30,33,4,11,17,28,31,38,33,43,40,45,49,31,30,33,12,6,2,-,-,26233,48.7224264706,91,290,163,83,20,1,546,21,25,31,7,9,17,23,34,26,27,37,41,34,38,38,48,32,34,18,6,-,-,28789,53.2271062271,77,255,214,138,58,2
